system:index,ET_mm,NDVI,P_mm,SM,T2m_C,date_str,station_id,.geo
62_00000000000000000001,0.0,0.06012374100719427,36.05601322736672,0.32146036710670534,-2.424021505451865,2015-03-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
62_00000000000000000002,0.0,0.501269918699187,53.83284526228796,0.4401537336092762,4.742638222850349,2015-03-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
62_00000000000000000003,0.0,0.29595289145907466,51.936555302440055,0.2990777365253489,3.138471262650156,2015-03-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
62_00000000000000000004,0.0,0.0969977856510186,42.71103793229542,0.30273017173746825,-3.241689293103665,2015-03-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
62_00000000000000000005,0.0,0.26962634892086335,68.03188049535959,0.40768934839921034,2.850431198010365,2015-03-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
62_00000000000000000006,0.0,-9.241160471441503E-4,43.71358223341858,0.4629941440558067,0.06748093356898242,2015-03-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
62_00000000000000000007,0.0,0.4227544603033007,43.77700270721681,0.4409536724107592,7.822129529124411,2015-03-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
62_00000000000000000008,0.0,0.4216198037466548,93.36040428767346,0.37695147797638134,8.396503344356347,2015-03-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
62_00000000000000000009,0.0,0.14735035149384884,46.88606678203456,0.243224373601233,0.7037273708672238,2015-03-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
63_00000000000000000000,0.0,0.6358981165919284,49.333633443379085,0.31237077242590394,12.63137592948608,2015-04-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
63_00000000000000000001,0.0,0.2268830485611511,93.71965113989742,0.38725096887821775,1.4368036283863763,2015-04-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
63_00000000000000000002,0.0,0.7049372628726288,82.73952894891397,0.42580850079130667,9.240177767235865,2015-04-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
63_00000000000000000003,0.0,0.5539815391459074,80.8593981325414,0.2892406775858054,6.461215503190358,2015-04-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
63_00000000000000000004,0.0,0.32414973427812227,88.33104584848492,0.3650671770553657,0.6259265612458016,2015-04-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
63_00000000000000000005,0.0,0.6159994604316548,57.339182908586466,0.4019651618792856,7.763202079937637,2015-04-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
63_00000000000000000006,0.0,0.17279877606527655,76.47930852867535,0.4829417528721386,3.767306189307947,2015-04-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
63_00000000000000000007,0.0,0.5127562444246209,69.91600966644967,0.4109304463831471,11.932002365833752,2015-04-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
63_00000000000000000008,0.0,0.6402120874219448,59.265960172709356,0.316660572225552,12.241211149843563,2015-04-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
63_00000000000000000009,0.0,0.4409336115992971,72.52531530316558,0.3097794437240842,3.7181470606155496,2015-04-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
64_00000000000000000000,0.0,0.6075793273542601,66.10614855642277,0.2953381867686729,17.148200858761943,2015-05-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
64_00000000000000000001,0.0,0.5001235611510793,74.41544237754329,0.4038975667610443,6.075695273859062,2015-05-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
64_00000000000000000002,0.0,0.7240415085817525,45.32202033686443,0.42761903123588524,13.86119854521301,2015-05-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
64_00000000000000000003,0.0,0.7415555604982207,108.93131731243744,0.2858983647356678,11.669182806591992,2015-05-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
64_00000000000000000004,0.0,0.6071548272807795,77.34673991849509,0.41350064138272263,4.877345425898911,2015-05-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
64_00000000000000000005,0.0,0.8252061151079139,36.06090439995416,0.38076996288711223,13.13359875576104,2015-05-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
64_00000000000000000006,0.0,0.40572302810516775,45.02421147198647,0.47609722452172343,9.174344970481805,2015-05-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
64_00000000000000000007,0.0,0.5566008920606602,47.77983047322011,0.4351853737333436,16.08516638804293,2015-05-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
64_00000000000000000008,0.0,0.6886941570026763,82.66548593675952,0.3174214835256258,16.59043512131679,2015-05-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
64_00000000000000000009,0.0,0.7012002196836555,135.98698423281704,0.3113571596061827,9.149698170961964,2015-05-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
65_00000000000000000000,0.0,0.6071471300448432,64.80212886793197,0.27384253531828057,21.416033087076116,2015-06-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
65_00000000000000000001,0.0,0.6980552607913671,89.64875573220016,0.35805585573045473,10.640370584391887,2015-06-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
65_00000000000000000002,0.0,0.775206278229449,74.48202117671812,0.4157970810970316,17.31239611342242,2015-06-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
65_00000000000000000003,0.0,0.7618698398576512,96.98339874294729,0.27515966612249076,15.485552131408493,2015-06-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
65_00000000000000000004,0.0,0.70777263064659,100.22872789651552,0.3533031642700953,10.260858019143763,2015-06-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
65_00000000000000000005,0.0,0.8524498201438852,106.60561932762751,0.3827736532087807,16.223251935560953,2015-06-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
65_00000000000000000006,0.0,0.6150110607434272,86.90157446078788,0.4632132729939299,12.614121808685853,2015-06-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
65_00000000000000000007,0.0,0.6809219892952723,77.49513408650682,0.4169610165571337,19.924719499627177,2015-06-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
65_00000000000000000008,0.0,0.6562217216770742,66.32916414259162,0.31047982344342384,20.993230455247154,2015-06-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
65_00000000000000000009,0.0,0.7704816783831283,91.86991103294655,0.2944712043856066,13.517644909689444,2015-06-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
66_00000000000000000000,0.0,0.5496894618834083,26.628706840549352,0.1514974961900925,26.58945870848517,2015-07-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
66_00000000000000000001,0.0,0.7065397931654677,46.516796458539346,0.31147049828399,15.148354773212704,2015-07-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
66_00000000000000000002,0.0,0.7690285004516711,24.529284064578057,0.3991745670528808,21.514148401331035,2015-07-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
66_00000000000000000003,0.0,0.7397806049822064,42.161044083456126,0.2224451927103606,19.72836279818174,2015-07-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
66_00000000000000000004,0.0,0.698731089459699,46.2718717847069,0.23585408889054205,15.08348590860969,2015-07-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
66_00000000000000000005,0.0,0.8700520233812951,26.793630241490096,0.336909945920217,20.686964120110186,2015-07-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
66_00000000000000000006,0.0,0.6773581595648234,36.29979747658088,0.4630332386504491,16.954235319689225,2015-07-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
66_00000000000000000007,0.0,0.6659504460303304,26.041359238705397,0.2975631155784804,25.07946093488657,2015-07-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
66_00000000000000000008,0.0,0.6079750223015167,24.54178462679316,0.16826623513377426,25.93675910616221,2015-07-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
66_00000000000000000009,0.0,0.7949317662565906,53.37256330681182,0.27358371888816047,17.213012008801098,2015-07-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
67_00000000000000000000,0.0,0.5396018385650225,34.818640834654396,0.27239719271125284,23.008907957889598,2015-08-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
67_00000000000000000001,0.0,0.6814400629496403,76.84880411024575,0.3572702202007925,12.249159383430777,2015-08-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
67_00000000000000000002,0.0,0.7864884823848238,79.40963762347074,0.41917320189437235,18.473765623235682,2015-08-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
67_00000000000000000003,0.0,0.7394228202846975,135.90281456645272,0.2379240260005422,17.12421857623445,2015-08-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
67_00000000000000000004,0.0,0.6760852524357839,79.99576807148802,0.3199330170245378,12.063588015182155,2015-08-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
67_00000000000000000005,0.0,0.84917059352518,73.72409260701791,0.3792913972045021,17.390792561263513,2015-08-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
67_00000000000000000006,0.0,0.5364828195829556,90.72401161920128,0.4693062195211569,13.79914592836301,2015-08-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
67_00000000000000000007,0.0,0.5935958519179304,76.74881574237699,0.37849902681321795,21.562772365981846,2015-08-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
67_00000000000000000008,0.0,0.5880271186440679,45.26688236981817,0.3038803767562444,22.62574453090156,2015-08-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
67_00000000000000000009,0.0,0.7471636203866432,151.94152680516035,0.28814565863047836,15.128852787922915,2015-08-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
68_00000000000000000000,0.0,0.5636970852017938,48.82020490843085,0.30326045425483467,17.777074757392114,2015-09-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
68_00000000000000000001,0.0,0.5644417715827339,60.37189263748609,0.34851137339640015,7.102937591333207,2015-09-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
68_00000000000000000002,0.0,0.7268683830171635,35.604883485154836,0.4311017430140935,13.530682477804618,2015-09-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
68_00000000000000000003,0.0,0.7136537366548042,56.95055092781039,0.2751307775965789,11.670363326429072,2015-09-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
68_00000000000000000004,0.0,0.6030228077945085,54.21642859284069,0.3055431004432158,6.719896293214426,2015-09-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
68_00000000000000000005,0.0,0.8114118705035973,62.48988515867605,0.3877396480642634,12.760856178338605,2015-09-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
68_00000000000000000006,0.0,0.5169941523118767,55.84516494142286,0.46718288224497817,8.984403840909758,2015-09-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
68_00000000000000000007,0.0,0.46606882247992876,38.35252430734626,0.41545912158159576,16.172694776740936,2015-09-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
68_00000000000000000008,0.0,0.628476895628903,65.28182723073424,0.3235103801145392,17.485093722994282,2015-09-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
68_00000000000000000009,0.0,0.6913294376098418,87.58130197240096,0.2955481557728746,9.673668897256723,2015-09-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
69_00000000000000000000,0.0,0.5723640358744395,95.69318024502742,0.36522927049029574,12.75506186720504,2015-10-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
69_00000000000000000001,0.0,0.4066709532374101,150.3257149758099,0.39292424702815876,3.101842032233611,2015-10-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
69_00000000000000000002,0.0,0.6904273712737128,117.23585996136754,0.43076017770879205,9.323588648850377,2015-10-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
69_00000000000000000003,0.0,0.5673695729537368,110.92008725095049,0.2973720917073857,7.5487054899494215,2015-10-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
69_00000000000000000004,0.0,0.4615563330380869,147.6089980443882,0.38189308024593127,2.4008485562617867,2015-10-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
69_00000000000000000005,0.0,0.6284481115107915,122.09536206636498,0.3992636426747274,8.197053363168864,2015-10-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
69_00000000000000000006,0.0,0.41196300997280144,151.3004711631851,0.47792335434167477,5.230744000293966,2015-10-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
69_00000000000000000007,0.0,0.4591674397859055,102.4490850688516,0.45050623244626736,11.80661772456584,2015-10-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
69_00000000000000000008,0.0,0.6155363960749332,90.50507245842206,0.3737885120402055,12.465435883575655,2015-10-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
69_00000000000000000009,0.0,0.52902539543058,70.0161184904236,0.2966424442552724,5.26765263294296,2015-10-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
70_00000000000000000000,0.0,0.5233013452914799,20.931368813279498,0.3247843105162206,9.424701037214497,2015-11-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
70_00000000000000000001,0.0,0.3403151079136691,39.42692927147845,0.3540161462138883,0.24353295195876828,2015-11-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
70_00000000000000000002,0.0,0.5715158988256549,18.321536184757164,0.39308348451526504,6.326226310419863,2015-11-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
70_00000000000000000003,0.0,0.5361544928825622,46.81267941634426,0.24986808749704603,5.143657621879193,2015-11-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
70_00000000000000000004,0.0,0.3451988042515501,42.188344139457286,0.35024078342110004,-0.5941419927497145,2015-11-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
70_00000000000000000005,0.0,0.5289813399280577,23.51094509714799,0.34697620474177304,6.101557274688085,2015-11-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
70_00000000000000000006,0.0,0.31668907524932005,20.90673678545982,0.4435662609387396,3.000065722080783,2015-11-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
70_00000000000000000007,0.0,0.4306990187332739,17.340789090513017,0.4102027477907561,8.482782417998393,2015-11-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
70_00000000000000000008,0.0,0.5519556199821589,30.011069225478025,0.34125120654688895,9.26681488064335,2015-11-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
70_00000000000000000009,0.0,0.5342673110720562,48.84488014261417,0.23982262904698481,2.648072479730773,2015-11-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
71_00000000000000000000,0.0,0.4754320627802691,15.004207984855892,0.32330300369604825,6.808078153464849,2015-12-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
71_00000000000000000001,0.0,0.3570799547511313,6.115606572130602,0.3668904064370574,-1.950610439382846,2015-12-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
71_00000000000000000002,0.0,0.5112643179765131,5.935488541490232,0.3938849499985885,3.5930342180619297,2015-12-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
71_00000000000000000003,0.0,0.47146788256227756,8.887362643493027,0.2486279307735348,2.0531734371524912,2015-12-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
71_00000000000000000004,0.0,0.3578270593445528,6.6444672938465965,0.35046512411166547,-2.8574374122045008,2015-12-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
71_00000000000000000005,0.0,0.519715917266187,13.457046862986449,0.35034209875751754,3.8116563097178733,2015-12-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
71_00000000000000000006,0.0,0.33121894832275617,7.926831917231016,0.4456811733712743,1.0660744688668917,2015-12-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
71_00000000000000000007,0.0,0.43226137377341667,5.063662186145359,0.419308515237337,5.441680957205504,2015-12-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
71_00000000000000000008,0.0,0.5116261819803748,18.42064431009284,0.33930057249996515,7.07042517274966,2015-12-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
71_00000000000000000009,0.0,0.5072995606326891,7.7511284074800075,0.23802008067367367,0.02097813718560051,2015-12-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
72_00000000000000000000,0.0,0.48374650224215254,15.488061188154695,0.3494436358122548,3.9569745666777845,2016-01-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
72_00000000000000000001,0.0,0.14098245931283906,48.13846550056403,0.3474397179034117,-5.944038182539884,2016-01-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
72_00000000000000000002,0.0,0.48503252032520316,30.564228219822276,0.4154661018350906,1.169390218540066,2016-01-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
72_00000000000000000003,0.0,0.40461454626334514,40.419693800902444,0.2639370982757242,-1.3014780716539476,2016-01-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
72_00000000000000000004,0.0,0.1821591312056738,53.40139837408615,0.34082584026326534,-6.8771315757947225,2016-01-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
72_00000000000000000005,0.0,0.4659493255395684,27.050220669602318,0.37745352271649485,-0.11327330225660948,2016-01-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
72_00000000000000000006,0.0,0.2462860380779692,27.73415500125557,0.45732465313438486,-3.157466182207239,2016-01-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
72_00000000000000000007,0.0,0.38821819803746666,11.306329181000766,0.43690606422662526,2.8875861951435198,2016-01-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
72_00000000000000000008,0.0,0.45484344335414817,19.939619985677428,0.36182333463861094,4.1619122711916905,2016-01-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
72_00000000000000000009,0.0,0.39810505272407737,45.03049307422604,0.23507215771398562,-3.7831324250500926,2016-01-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
73_00000000000000000000,0.0,0.518215470852018,181.56368937813113,0.3764301111879905,6.648213394233488,2016-02-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
73_00000000000000000001,0.0,0.10027895683453238,103.71038762099451,0.3393368069216502,-4.348541654957262,2016-02-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
73_00000000000000000002,0.0,0.4477197380307135,87.57092174195768,0.4359663607520677,2.9132420154768175,2016-02-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
73_00000000000000000003,0.0,0.3275910142348754,174.39703388146233,0.2937116113845988,0.5811911803547823,2016-02-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
73_00000000000000000004,0.0,0.10061173604960144,110.83782518385152,0.3277204461177965,-5.391669052570007,2016-02-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
73_00000000000000000005,0.0,0.3300941097122303,84.20043554923518,0.395707535229141,1.531520311094897,2016-02-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
73_00000000000000000006,0.0,0.12582697189483227,85.46103308531553,0.47574202536672006,-1.6053723996699114,2016-02-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
73_00000000000000000007,0.0,0.425792328278323,88.64087600095478,0.45443622136520123,5.126729042672581,2016-02-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
73_00000000000000000008,0.0,0.4857315343443355,200.97072587026005,0.38659088107542094,6.6013244792247665,2016-02-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
73_00000000000000000009,0.0,0.23001766256590508,142.49825332453884,0.25988438343121834,-1.8874653740800518,2016-02-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
74_00000000000000000000,0.0,0.5380928251121078,60.57088841664953,0.3733603849539308,8.090295300676171,2016-03-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
74_00000000000000000001,0.0,0.040258183453237416,24.66907388357808,0.3300690273586795,-4.6001562324359035,2016-03-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
74_00000000000000000002,0.0,0.5009202348690154,29.770633699232757,0.4418785970493168,3.0114442737445177,2016-03-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
74_00000000000000000003,0.0,0.3176358985765124,51.056071104952444,0.29665464353731086,0.88006383278194,2016-03-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
74_00000000000000000004,0.0,0.06522369353410098,39.24645805189945,0.3213880892027999,-5.417725874408332,2016-03-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
74_00000000000000000005,0.0,0.29285971223021584,31.730878761346393,0.4063783549576355,1.7412911174966506,2016-03-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
74_00000000000000000006,0.0,-0.0020570262919310965,23.08171860737252,0.4679333020207672,-2.018232844638888,2016-03-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
74_00000000000000000007,0.0,0.46368621766280116,29.196563756434013,0.45054629187196843,6.419592655396293,2016-03-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
74_00000000000000000008,0.0,0.48691164139161475,79.92392942375845,0.3716563378775578,8.048878728099238,2016-03-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
74_00000000000000000009,0.0,0.16469802284710017,53.154745551110985,0.2524764424677683,-1.4313526549112803,2016-03-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
75_00000000000000000000,0.0,0.6485307174887892,48.60018975980614,0.31702418305948715,13.186453917635953,2016-04-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
75_00000000000000000001,0.0,0.2211992805755396,63.83780480803347,0.41795095265340465,1.031293734543638,2016-04-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
75_00000000000000000002,0.0,0.6686951671183379,51.60224127834081,0.42336546803985287,9.295605931889419,2016-04-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
75_00000000000000000003,0.0,0.5473919483985765,77.7137869974048,0.29768882018391346,6.82621974741439,2016-04-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
75_00000000000000000004,0.0,0.30424424269264844,56.97598361546642,0.4048418529905822,0.1567079853230409,2016-04-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
75_00000000000000000005,0.0,0.632313354316547,42.4063382080133,0.38797556925163,7.975004391018457,2016-04-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
75_00000000000000000006,0.0,0.18899533091568452,48.886997177940216,0.4747842492996728,4.075694063243733,2016-04-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
75_00000000000000000007,0.0,0.5141458519179304,40.63093868735431,0.43251286692963875,11.89228130139805,2016-04-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
75_00000000000000000008,0.0,0.6891007582515613,45.320694555032475,0.3246445396348475,12.880874424167898,2016-04-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
75_00000000000000000009,0.0,0.43453954305799647,79.76431123569267,0.3230825601855984,4.2951355087736385,2016-04-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
76_00000000000000000000,0.0,0.6523121973094173,106.98385030977396,0.30998552946766406,15.43947384410912,2016-05-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
76_00000000000000000001,0.0,0.37616654676259,134.68614713408107,0.40921894594919767,3.6530937798589482,2016-05-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
76_00000000000000000002,0.0,0.7333551038843721,112.92764102346526,0.4246367581168487,11.879362072897282,2016-05-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
